715246,SWIFT#BAT,2016-10-04 23:07:59,112.157400,-39.894600,2016-10-05 00:48:40,2016-10-05 03:21:35,Pointing,Afterglow,
716127,SWIFT#BAT,2016-10-07 21:25:43,103.390000,23.289000,2016-10-08 02:05:26,2016-10-08 03:18:40,Pointing,Afterglow,
720568,SWIFT#BAT,2016-11-04 09:42:26,77.880600,-51.452300,2016-11-04 20:27:16,2016-11-05 02:53:36,Pointing,Afterglow,
720697,SWIFT#BAT,2016-11-05 04:53:02,120.162900,-44.779600,2016-11-05 23:12:25,2016-11-06 02:52:05,Pointing,Afterglow,
722604,SWIFT#BAT,2016-11-17 01:35:36,322.070100,-29.629000,2016-11-17 18:31:37,2016-11-17 20:25:15,Pointing,Afterglow,
722642,SWIFT#BAT,2016-11-17 09:49:43,298.855400,-67.706600,2016-11-17 18:30:53,2016-11-17 19:28:58,Pointing,Afterglow,
725036,SWIFT#BAT,2016-12-02 23:12:52,356.894900,19.639600,2016-12-03 18:45:36,2016-12-03 20:39:14,Pointing,Afterglow,
727541,SWIFT#BAT,2016-12-19 18:48:39,91.717300,-26.790000,2016-12-19 18:55:06,2016-12-19 22:13:25,Pointing,DelayedPrompt,
727610,SWIFT#BAT,2016-12-20 08:33:30,350.816500,-47.502200,2016-12-20 18:55:58,2016-12-20 20:59:41,Pointing,Afterglow,
735326,SWIFT#BAT,2017-01-27 14:21:15,174.335800,-45.851800,2017-01-27 21:22:11,2017-01-28 03:15:42,Pointing,Afterglow,
735331,SWIFT#BAT,2017-01-27 15:13:28,19.944300,-30.337600,2017-01-27 18:56:39,2017-01-27 20:14:56,Pointing,Afterglow,
736407,SWIFT#BAT,2017-02-02 18:28:02,152.528600,5.001600,2017-02-02 20:35:04,2017-02-03 03:21:50,Pointing,Afterglow,
737438,SWIFT#BAT,2017-02-08 18:11:16,166.562700,-46.779000,2017-02-09 02:57:32,2017-02-09 03:27:50,Pointing,Afterglow,
739517,SWIFT#BAT,2017-02-22 02:24:31,230.669600,-55.739200,2017-02-22 02:36:27,2017-02-22 03:37:19,Pointing,DelayedPrompt,
741220,SWIFT#BAT,2017-03-06 07:06:12,263.081700,-44.747400,2017-03-07 00:49:09,2017-03-07 03:43:22,Pointing,Afterglow,
744773,SWIFT#BAT,2017-03-30 22:29:51,283.326200,-13.437000,2017-03-31 01:02:54,2017-03-31 03:54:27,Pointing,Afterglow,
744791,SWIFT#BAT,2017-03-31 01:40:46,323.782100,-24.413700,2017-03-31 03:30:21,2017-03-31 03:55:34,Pointing,Afterglow,
745797,SWIFT#BAT,2017-04-05 18:39:48,219.810200,-25.243500,2017-04-06 00:42:30,2017-04-06 03:56:55,Pointing,Afterglow,
748858,SWIFT#BAT,2017-04-19 07:43:33,199.853000,15.471000,2017-04-19 19:14:54,2017-04-19 22:59:38,Pointing,Afterglow,
748898,SWIFT#BAT,2017-04-19 13:26:40,79.866000,-21.420300,2017-04-19 17:45:17,2017-04-19 18:43:22,Pointing,Afterglow,
753085,SWIFT#BAT,2017-05-16 07:09:01,251.826600,-45.894800,2017-05-16 19:24:45,2017-05-16 20:53:08,Pointing,Afterglow,
753445,SWIFT#BAT,2017-05-19 05:10:02,163.450000,25.378000,2017-05-19 17:28:42,2017-05-19 20:22:55,Pointing,Afterglow,
754549,SWIFT#BAT,2017-05-26 13:35:08,4.707900,1.239500,2017-05-27 03:10:01,2017-05-27 04:13:08,Pointing,Afterglow,
755354,SWIFT#BAT,2017-05-31 22:02:09,286.894600,-16.426400,2017-05-31 22:22:08,2017-06-01 04:15:32,Pointing,DelayedPrompt,
755867,SWIFT#BAT,2017-06-04 19:08:50,342.645300,-15.414300,2017-06-05 01:54:17,2017-06-05 04:18:13,Pointing,Afterglow,
759159,SWIFT#BAT,2017-06-29 12:53:33,130.015600,-46.586800,2017-06-29 17:30:30,2017-06-29 17:43:07,Pointing,Afterglow,
765008,SWIFT#BAT,2017-07-28 06:53:28,58.897700,12.153100,2017-07-29 03:06:28,2017-07-29 04:19:42,Pointing,Afterglow,
765081,SWIFT#BAT,2017-07-28 16:57:57,274.368200,-16.721700,2017-07-28 17:40:01,2017-07-29 00:58:33,Pointing,Afterglow,
766194,SWIFT#BAT,2017-08-04 12:01:37,6.433000,-64.748100,2017-08-05 03:35:06,2017-08-05 04:15:30,Pointing,Afterglow,
767563,SWIFT#BAT,2017-08-13 01:13:16,201.053500,-5.468900,2017-08-13 17:45:04,2017-08-13 18:48:12,Pointing,Afterglow,
769567,SWIFT#BAT,2017-08-27 05:12:28,276.180400,-40.219900,2017-08-27 17:49:31,2017-08-27 23:30:24,Pointing,Afterglow,
772052,SWIFT#BAT,2017-09-12 06:33:46,215.466200,-62.030100,2017-09-12 17:53:54,2017-09-12 18:26:44,Pointing,Afterglow,
773509,SWIFT#BAT,2017-09-21 14:28:48,26.849500,30.874200,2017-09-21 22:52:43,2017-09-22 02:24:49,Pointing,Afterglow,
780845,SWIFT#BAT,2017-10-20 23:07:10,39.262400,15.186000,2017-10-20 23:08:20,2017-10-21 02:40:50,Pointing,Prompt,
783479,SWIFT#BAT,2017-10-27 08:23:06,61.680300,-2.606000,2017-10-27 23:33:32,2017-10-28 03:00:35,Pointing,Afterglow,
796100,SWIFT#BAT,2017-12-09 14:46:16,139.381600,-30.527600,2017-12-09 22:27:11,2017-12-09 22:52:26,Pointing,Afterglow,
796115,SWIFT#BAT,2017-12-09 17:57:15,134.821200,-55.225700,2017-12-09 21:59:06,2017-12-09 22:52:07,Pointing,Afterglow,
796469,SWIFT#BAT,2017-12-11 09:27:32,98.108000,-58.669600,2017-12-11 19:24:30,2017-12-12 00:09:50,Pointing,Afterglow,
797070,SWIFT#BAT,2017-12-14 04:15:29,41.195800,15.317200,2017-12-14 18:53:49,2017-12-14 23:11:22,Pointing,Afterglow,
799669,SWIFT#BAT,2017-12-22 16:24:59,148.293300,35.621700,2017-12-23 01:52:50,2017-12-23 02:48:24,Pointing,Afterglow,
805318,SWIFT#BAT,2018-01-15 04:16:03,12.073100,-15.607800,2018-01-15 19:01:46,2018-01-15 20:14:59,Pointing,Afterglow,
810300,SWIFT#BAT,2018-02-16 05:37:23,254.544900,-42.708800,2018-02-17 01:28:14,2018-02-17 03:31:58,Pointing,Afterglow,
811167,SWIFT#BAT,2018-02-22 00:20:27,273.387000,-9.500800,2018-02-22 02:55:42,2018-02-22 03:37:21,Pointing,Afterglow,
811235,SWIFT#BAT,2018-02-22 13:10:03,256.571000,-36.802600,2018-02-23 01:15:57,2018-02-23 03:37:21,Pointing,Afterglow,
814129,SWIFT#BAT,2018-03-14 00:43:31,99.276300,-24.491300,2018-03-14 18:18:41,2018-03-14 22:26:08,Pointing,Afterglow,
814677,SWIFT#BAT,2018-03-16 04:57:25,265.436400,0.736500,2018-03-17 01:13:08,2018-03-17 03:49:41,Pointing,Afterglow,
821881,SWIFT#BAT,2018-04-04 00:45:35,83.563600,-37.169800,2018-04-04 17:56:51,2018-04-04 19:50:29,Pointing,Afterglow,
824063,SWIFT#BAT,2018-04-10 08:02:59,95.981500,12.807800,2018-04-10 17:51:17,2018-04-10 19:17:09,Pointing,Afterglow,
826428,SWIFT#BAT,2018-04-18 06:44:06,170.112300,24.956200,2018-04-18 18:01:46,2018-04-18 22:54:40,Pointing,Afterglow,
831810,SWIFT#BAT,2018-05-10 19:24:34,276.318400,-31.910900,2018-05-10 21:33:54,2018-05-11 01:08:53,Pointing,Afterglow,
832119,SWIFT#BAT,2018-05-12 22:01:47,201.953300,21.406300,2018-05-12 22:04:10,2018-05-12 23:44:40,Pointing,Prompt,
834937,SWIFT#BAT,2018-05-31 04:02:10,210.507600,11.985200,2018-05-31 17:27:05,2018-05-31 17:52:20,Pointing,Afterglow,
840853,SWIFT#BAT,2018-06-13 15:36:18,211.562100,-43.075600,2018-06-13 17:26:58,2018-06-14 00:11:09,Pointing,Afterglow,
843122,SWIFT#BAT,2018-06-20 08:34:58,279.883000,23.265300,2018-06-20 23:27:19,2018-06-21 02:11:27,Pointing,Afterglow,
843211,SWIFT#BAT,2018-06-20 15:50:37,357.516500,-57.957200,2018-06-21 00:09:04,2018-06-21 04:21:34,Pointing,Afterglow,
844192,SWIFT#BAT,2018-06-24 13:49:40,318.071400,-2.332300,2018-06-25 03:04:06,2018-06-25 04:22:22,Pointing,Afterglow,
846299,SWIFT#BAT,2018-07-05 15:41:14,212.594400,-11.630400,2018-07-05 17:32:07,2018-07-05 22:17:13,Pointing,Afterglow,
848048,SWIFT#BAT,2018-07-15 18:07:05,235.068800,-0.924600,2018-07-15 18:07:36,2018-07-15 22:49:36,Pointing,Prompt,
848890,SWIFT#BAT,2018-07-20 14:21:44,0.529600,-2.933400,2018-07-21 00:08:29,2018-07-21 04:23:31,Pointing,Afterglow,
848932,SWIFT#BAT,2018-07-20 22:23:57,265.623300,-26.583800,2018-07-21 00:06:21,2018-07-21 01:09:37,Pointing,Afterglow,
849018,SWIFT#BAT,2018-07-21 11:06:48,347.694900,4.879600,2018-07-22 01:01:08,2018-07-22 04:23:08,Pointing,Afterglow,
851855,SWIFT#BAT,2018-08-05 13:02:36,25.813400,-17.503300,2018-08-05 23:24:47,2018-08-06 00:10:14,Pointing,Afterglow,
854578,SWIFT#BAT,2018-08-21 16:40:34,7.763000,-38.618800,2018-08-22 02:21:44,2018-08-22 04:05:16,Pointing,Afterglow,
865036,SWIFT#BAT,2018-10-02 11:26:43,64.735900,15.233200,2018-10-02 23:20:37,2018-10-02 23:55:58,Pointing,Afterglow,
865179,SWIFT#BAT,2018-10-03 05:11:03,52.568800,-34.023300,2018-10-03 21:01:51,2018-10-04 00:51:38,Pointing,Afterglow,
